Zeit;Kanal A
(ms);(mV)

14,47499995;-1,31643701
14,47999995;-1,50467515
14,48499995;-1,88053632
14,48999995;-2,82111216
14,49499995;-1,88053632
14,49999995;-2,06877446
14,50499995;-2,44525075
14,50999995;-2,44525075
14,51499995;-3,38582659
14,51999995;-2,25701261
14,52499995;-2,63348913
14,52999995;-2,82111216
14,53499995;-2,25701261
14,53999995;-2,25701261
14,54499995;-1,88053632
14,54999995;-1,31643701
14,55499995;-1,12819874
14,55999995;-0,93996060
14,56499995;-0,75233757
14,56999995;-0,37586120
14,57499995;0,00000000
14,57999995;-0,37586120
14,58499995;0,00000000
14,58999995;-1,31643701
14,59499995;-0,37586120
14,59999995;-0,56409937
14,60499995;-1,50467515
14,60999995;-1,69291329
14,61499995;-2,82111216
14,61999995;-2,25701261
14,62499995;-2,06877446
14,62999995;-3,38582659
14,63499995;-3,00935030
14,63999995;-3,19758844
14,64499995;-3,00935030
14,64999995;-3,19758844
14,65499995;-2,06877446
14,65999995;-1,69291329
14,66499995;-1,12819874
14,66999995;-1,31643701
14,67499995;-1,31643701
14,67999995;-1,31643701
14,68499995;-0,75233757
14,68999995;-1,69291329
14,69499995;-0,93996060
14,69999995;-1,12819874
14,70499995;-1,12819874
14,70999994;-1,12819874
14,71499994;0,00000000
14,71999994;-1,12819874
14,72499994;-0,75233757
14,72999994;-1,31643701
14,73499994;-0,75233757
14,73999994;-1,12819874
14,74499994;-0,75233757
14,74999994;-1,31643701
14,75499994;-1,12819874
14,75999994;-0,37586120
14,76499994;-0,37586120
14,76999994;0,18762302
14,77499994;0,00000000
14,77999994;0,93996060
14,78499994;0,93996060
14,78999994;1,12819874
14,79499994;2,06877446
14,79999994;1,88053632
14,80499994;1,69291329
14,80999994;2,06877446
14,81499994;2,63348913
14,81999994;3,00935030
14,82499994;1,50467515
14,82999994;3,38582659
14,83499994;2,82111216
14,83999994;3,19758844
14,84499994;2,06877446
14,84999994;2,63348913
14,85499994;2,44525075
14,85999994;2,63348913
14,86499994;2,82111216
14,86999994;3,00935030
14,87499994;2,63348913
14,87999994;2,44525075
14,88499994;2,25701261
14,88999994;1,88053632
14,89499994;2,25701261
14,89999994;1,50467515
14,90499994;3,00935030
14,90999994;3,00935030
14,91499994;2,82111216
14,91999994;2,82111216
14,92499994;3,38582659
14,92999994;3,38582659
14,93499994;3,76168776
14,93999994;4,13816404
14,94499994;3,76168776
14,94999994;4,32640219
14,95499994;4,89050150
14,95999994;5,26697826
14,96499994;4,89050150
14,96999994;5,26697826
14,97499994;5,07874012
14,97999994;5,64283943
14,98499994;5,64283943
14,98999994;5,26697826
14,99499994;4,89050150
14,99999994;4,89050150
15,00499994;4,89050150
15,00999994;2,82111216
15,01499994;4,32640219
15,01999994;3,94992590
15,02499994;4,32640219
15,02999994;3,57344961
15,03499994;3,76168776
15,03999994;3,94992590
15,04499994;4,32640219
15,04999994;3,76168776
15,05499994;4,70226383
15,05999994;3,76168776
15,06499994;4,70226383
15,06999994;4,32640219
15,07499994;4,13816404
15,07999994;3,57344961
15,08499994;3,76168776
15,08999994;3,38582659
15,09499994;4,13816404
15,09999994;3,19758844
15,10499993;3,38582659
15,10999993;2,44525075
15,11499993;2,63348913
15,11999993;1,50467515
15,12499993;2,44525075
15,12999993;1,50467515
15,13499993;1,50467515
15,13999993;1,31643701
15,14499993;1,12819874
15,14999993;0,18762302
15,15499993;0,93996060
15,15999993;0,18762302
15,16499993;1,50467515
15,16999993;0,00000000
15,17499993;0,18762302
15,17999993;0,18762302
15,18499993;0,75233757
15,18999993;-0,75233757
15,19499993;0,18762302
15,19999993;-0,37586120
15,20499993;-0,56409937
15,20999993;1,31643701
15,21499993;-0,37586120
15,21999993;-1,69291329
15,22499993;-1,69291329
15,22999993;-2,63348913
15,23499993;-2,06877446
15,23999993;-2,63348913
15,24499993;-2,82111216
15,24999993;-3,19758844
15,25499993;-3,57344961
15,25999993;-3,19758844
15,26499993;-2,44525075
15,26999993;-2,25701261
15,27499993;-1,69291329
15,27999993;-1,69291329
15,28499993;-0,37586120
15,28999993;-0,56409937
15,29499993;-0,18762302
15,29999993;0,00000000
15,30499993;-0,37586120
15,30999993;-0,56409937
15,31499993;-0,75233757
15,31999993;-0,56409937
15,32499993;-1,31643701
15,32999993;-2,44525075
15,33499993;-3,38582659
15,33999993;-4,51402521
15,34499993;-4,51402521
15,34999993;-4,89050150
15,35499993;-5,64283943
15,35999993;-6,01931572
15,36499993;-5,07874012
15,36999993;-5,26697826
15,37499993;-5,45460081
15,37999993;-4,89050150
15,38499993;-4,89050150
15,38999993;-3,94992590
15,39499993;-3,57344961
15,39999993;-3,00935030
15,40499993;-2,63348913
15,40999993;-2,25701261
15,41499993;-2,25701261
15,41999993;-1,12819874
15,42499993;-3,19758844
15,42999993;-1,69291329
15,43499993;-2,44525075
15,43999993;-3,76168776
15,44499993;-2,63348913
15,44999993;-3,57344961
15,45499993;-4,13816404
15,45999993;-4,51402521
15,46499993;-5,07874012
15,46999993;-5,26697826
15,47499993;-4,13816404
15,47999993;-4,51402521
15,48499993;-4,89050150
15,48999993;-4,89050150
15,49499993;-4,32640219
15,49999992;-3,94992590
15,50499992;-3,00935030
15,50999992;-2,82111216
15,51499992;-1,88053632
15,51999992;-2,06877446
15,52499992;-1,31643701
15,52999992;-2,06877446
15,53499992;-1,69291329
15,53999992;-1,31643701
15,54499992;-1,31643701
15,54999992;-1,69291329
15,55499992;-2,06877446
15,55999992;-1,88053632
15,56499992;-2,06877446
15,56999992;-2,82111216
15,57499992;-1,88053632
15,57999992;-2,82111216
15,58499992;-2,63348913
15,58999992;-3,19758844
15,59499992;-3,38582659
15,59999992;-2,63348913
15,60499992;-2,25701261
15,60999992;-4,51402521
15,61499992;-0,56409937
15,61999992;-1,31643701
15,62499992;1,31643701
15,62999992;-0,75233757
15,63499992;0,18762302
15,63999992;-1,12819874
15,64499992;0,18762302
15,64999992;-0,75233757
15,65499992;-0,37586120
15,65999992;-1,12819874
15,66499992;-0,75233757
15,66999992;-1,88053632
15,67499992;-1,50467515
15,67999992;-1,69291329
15,68499992;-1,50467515
15,68999992;-3,19758844
15,69499992;-2,44525075
15,69999992;-3,19758844
15,70499992;-2,63348913
15,70999992;-3,00935030
15,71499992;-3,19758844
15,71999992;-3,00935030
15,72499992;-2,25701261
15,72999992;-2,25701261
15,73499992;-1,69291329
15,73999992;-1,69291329
15,74499992;-1,12819874
15,74999992;-2,06877446
15,75499992;-1,12819874
15,75999992;-0,75233757
15,76499992;-0,75233757
15,76999992;-0,75233757
15,77499992;-0,18762302
15,77999992;-0,75233757
15,78499992;0,18762302
15,78999992;-1,12819874
15,79499992;-0,37586120
15,79999992;-0,93996060
15,80499992;-0,56409937
15,80999992;-1,31643701
15,81499992;-0,37586120
15,81999992;-1,12819874
15,82499992;0,93996060
15,82999992;-0,56409937
15,83499992;0,00000000
15,83999992;0,93996060
15,84499992;0,18762302
15,84999992;1,12819874
15,85499992;1,31643701
15,85999992;1,31643701
15,86499992;1,31643701
15,86999992;1,69291329
15,87499992;1,88053632
15,87999992;2,06877446
15,88499992;2,06877446
15,88999992;2,82111216
15,89499991;2,25701261
15,89999991;3,19758844
15,90499991;3,00935030
15,90999991;2,82111216
15,91499991;2,82111216
15,91999991;2,82111216
15,92499991;2,82111216
15,92999991;2,82111216
15,93499991;1,69291329
15,93999991;3,00935030
15,94499991;3,00935030
15,94999991;3,00935030
15,95499991;2,82111216
15,95999991;2,44525075
15,96499991;3,00935030
15,96999991;3,00935030
15,97499991;3,19758844
15,97999991;3,19758844
15,98499991;3,00935030
15,98999991;3,57344961
15,99499991;3,38582659
15,99999991;4,13816404
16,00499991;3,94992590
16,00999991;4,32640219
16,01499991;4,32640219
16,01999991;4,70226383
16,02499991;5,64283943
16,02999991;4,32640219
16,03499991;5,64283943
16,03999991;5,64283943
16,04499991;5,26697826
16,04999991;4,70226383
16,05499991;5,26697826
16,05999991;4,89050150
16,06499991;5,07874012
16,06999991;4,51402521
16,07499991;4,70226383
16,07999991;3,94992590
16,08499991;4,51402521
16,08999991;3,38582659
16,09499991;3,94992590
16,09999991;3,94992590
16,10499991;3,94992590
16,10999991;3,94992590
16,11499991;4,51402521
16,11999991;3,38582659
16,12499991;3,76168776
16,12999991;4,13816404
16,13499991;3,94992590
16,13999991;3,76168776
16,14499991;3,94992590
16,14999991;3,76168776
16,15499991;3,57344961
16,15999991;3,38582659
16,16499991;3,57344961
16,16999991;2,44525075
16,17499991;3,00935030
16,17999991;2,06877446
16,18499991;1,69291329
16,18999991;1,88053632
16,19499991;2,06877446
16,19999991;1,12819874
16,20499991;1,50467515
16,20999991;0,37586120
16,21499991;0,00000000
16,21999991;0,56409937
16,22499991;0,37586120
16,22999991;0,18762302
16,23499991;0,93996060
16,23999991;-0,75233757
16,24499991;0,18762302
16,24999991;0,00000000
16,25499991;-0,37586120
16,25999991;-0,18762302
16,26499991;-0,37586120
16,26999991;-0,37586120
16,27499991;-0,37586120
16,27999991;-1,12819874
16,28499991;-1,31643701
16,28999990;-1,69291329
16,29499990;-2,44525075
16,29999990;-2,06877446
16,30499990;-2,63348913
16,30999990;-2,63348913
16,31499990;-3,19758844
16,31999990;-2,63348913
16,32499990;-2,82111216
16,32999990;-2,44525075
16,33499990;-3,94992590
16,33999990;-2,06877446
16,34499990;-1,69291329
16,34999990;-1,31643701
16,35499990;-1,31643701
16,35999990;0,18762302
16,36499990;-0,18762302
16,36999990;-0,18762302
16,37499990;-0,37586120
16,37999990;-0,75233757
16,38499990;-1,31643701
16,38999990;-1,12819874
16,39499990;-1,69291329
16,39999990;-2,06877446
16,40499990;-2,44525075
16,40999990;-3,57344961
16,41499990;-4,89050150
16,41999990;-5,07874012
16,42499990;-5,45460081
16,42999990;-5,83107758
16,43499990;-5,26697826
16,43999990;-3,94992590
16,44499990;-6,95989132
16,44999990;-4,89050150
16,45499990;-4,51402521
16,45999990;-3,57344961
16,46499990;-3,38582659
16,46999990;-2,25701261
16,47499990;-2,44525075
16,47999990;-2,06877446
16,48499990;-2,06877446
16,48999990;-1,69291329
16,49499990;-1,50467515
16,49999990;-2,06877446
16,50499990;-2,06877446
16,50999990;-2,44525075
16,51499990;-3,00935030
16,51999990;-3,57344961
16,52499990;-3,19758844
16,52999990;-4,70226383
16,53499990;-5,26697826
16,53999990;-5,45460081
16,54499990;-4,13816404
16,54999990;-4,89050150
16,55499990;-4,51402521
16,55999990;-4,51402521
16,56499990;-4,13816404
16,56999990;-4,13816404
16,57499990;-2,63348913
16,57999990;-3,00935030
16,58499990;-2,44525075
16,58999990;-2,06877446
16,59499990;-1,12819874
16,59999990;-2,06877446
16,60499990;-1,69291329
16,60999990;-1,69291329
16,61499990;-1,69291329
16,61999990;-2,25701261
16,62499990;-0,75233757
16,62999990;-2,63348913
16,63499990;-2,44525075
16,63999990;-3,94992590
16,64499990;-3,57344961
16,64999990;-3,57344961
16,65499990;-2,63348913
16,65999990;-3,19758844
16,66499990;-3,00935030
16,66999990;-2,82111216
16,67499990;-2,25701261
16,67999990;-2,25701261
16,68499990;-0,75233757
16,68999989;-2,25701261
16,69499989;-0,18762302
16,69999989;-1,12819874
16,70499989;0,56409937
16,70999989;-0,93996060
16,71499989;0,00000000
16,71999989;0,18762302
16,72499989;0,00000000
16,72999989;-0,75233757
16,73499989;-1,12819874
16,73999989;-1,31643701
16,74499989;-1,31643701
16,74999989;-2,06877446
16,75499989;-2,63348913
16,75999989;-2,63348913
16,76499989;-3,57344961
16,76999989;-3,19758844
16,77499989;-2,82111216
16,77999989;-3,00935030
16,78499989;-2,63348913
16,78999989;-2,63348913
16,79499989;-2,06877446
16,79999989;-2,06877446
16,80499989;-1,31643701
16,80999989;-0,75233757
16,81499989;-0,18762302
16,81999989;-1,31643701
16,82499989;-2,06877446
16,82999989;0,18762302
16,83499989;-0,75233757
16,83999989;-0,37586120
16,84499989;-0,75233757
16,84999989;-0,18762302
16,85499989;-0,75233757
16,85999989;-0,93996060
16,86499989;-1,50467515
16,86999989;0,18762302
16,87499989;-1,69291329
16,87999989;-1,12819874
16,88499989;-1,12819874
16,88999989;-0,75233757
16,89499989;-0,93996060
16,89999989;-0,75233757
16,90499989;-0,75233757
16,90999989;0,18762302
16,91499989;0,00000000
16,91999989;0,75233757
16,92499989;1,31643701
16,92999989;1,88053632
16,93499989;1,88053632
16,93999989;2,44525075
16,94499989;2,63348913
16,94999989;2,44525075
16,95499989;3,00935030
16,95999989;2,63348913
16,96499989;2,44525075
16,96999989;2,44525075
16,97499989;2,44525075
16,97999989;2,63348913
16,98499989;2,82111216
16,98999989;2,63348913
16,99499989;2,44525075
16,99999989;2,25701261
17,00499989;3,19758844
17,00999989;2,25701261
17,01499989;2,82111216
17,01999989;2,44525075
17,02499989;2,82111216
17,02999989;2,44525075
17,03499989;3,38582659
17,03999989;3,19758844
17,04499989;3,19758844
17,04999989;2,82111216
17,05499989;3,76168776
17,05999989;2,44525075
17,06499989;3,94992590
17,06999989;3,38582659
17,07499989;4,13816404
17,07999989;3,94992590
17,08499988;4,70226383
17,08999988;4,70226383
17,09499988;4,70226383
17,09999988;4,89050150
17,10499988;5,26697826
17,10999988;4,89050150
17,11499988;5,83107758
17,11999988;5,07874012
17,12499988;5,26697826
17,12999988;5,26697826
17,13499988;5,64283943
17,13999988;4,89050150
17,14499988;4,32640219
17,14999988;3,94992590
17,15499988;4,51402521
17,15999988;3,76168776
17,16499988;3,57344961
17,16999988;3,76168776
17,17499988;3,38582659
17,17999988;3,38582659
17,18499988;4,32640219
17,18999988;3,76168776
17,19499988;3,38582659
17,19999988;3,38582659
17,20499988;4,13816404
17,20999988;3,00935030
17,21499988;3,19758844
17,21999988;3,76168776
17,22499988;3,76168776
17,22999988;3,38582659
17,23499988;3,19758844
17,23999988;1,88053632
17,24499988;3,00935030
17,24999988;2,06877446
17,25499988;1,88053632
17,25999988;2,06877446
17,26499988;2,25701261
17,26999988;1,50467515
17,27499988;0,93996060
17,27999988;0,75233757
17,28499988;0,75233757
17,28999988;0,37586120
17,29499988;0,37586120
17,29999988;1,12819874
17,30499988;0,56409937
17,30999988;0,18762302
17,31499988;0,00000000
17,31999988;-0,37586120
17,32499988;0,75233757
17,32999988;-0,37586120
17,33499988;-0,75233757
17,33999988;-0,75233757
17,34499988;-1,12819874
17,34999988;-0,93996060
17,35499988;-2,25701261
17,35999988;-2,06877446
17,36499988;-2,44525075
17,36999988;-2,44525075
17,37499988;-2,82111216
17,37999988;-3,57344961
17,38499988;-3,00935030
17,38999988;-2,44525075
17,39499988;-2,63348913
17,39999988;-2,06877446
17,40499988;-2,25701261
17,40999988;-2,06877446
17,41499988;-1,88053632
17,41999988;-1,12819874
17,42499988;-1,69291329
17,42999988;0,00000000
17,43499988;0,00000000
17,43999988;0,18762302
17,44499988;0,18762302
17,44999988;-0,37586120
17,45499988;-0,75233757
17,45999988;-2,06877446
17,46499988;-3,00935030
17,46999988;-2,82111216
17,47499988;-3,00935030
17,47999987;-4,13816404
17,48499987;-4,13816404
17,48999987;-5,07874012
17,49499987;-5,45460081
17,49999987;-5,26697826
17,50499987;-5,07874012
17,50999987;-5,26697826
17,51499987;-4,32640219
17,51999987;-4,51402521
17,52499987;-3,57344961
17,52999987;-3,57344961
17,53499987;-3,00935030
17,53999987;-2,63348913
17,54499987;-1,88053632
17,54999987;-2,25701261
17,55499987;-1,31643701
17,55999987;-2,06877446
17,56499987;-3,00935030
17,56999987;-2,63348913
17,57499987;-1,69291329
17,57999987;-3,19758844
17,58499987;-3,19758844
17,58999987;-4,51402521
17,59499987;-3,94992590
17,59999987;-5,26697826
17,60499987;-4,70226383
17,60999987;-4,89050150
17,61499987;-4,89050150
17,61999987;-5,45460081
17,62499987;-3,76168776
17,62999987;-4,51402521
17,63499987;-3,76168776
17,63999987;-3,00935030
17,64499987;-2,63348913
17,64999987;-3,00935030
17,65499987;-1,12819874
17,65999987;-3,94992590
17,66499987;-1,69291329
17,66999987;-2,06877446
17,67499987;-1,88053632
17,67999987;-2,06877446
17,68499987;-1,88053632
17,68999987;-2,44525075
17,69499987;-2,25701261
17,69999987;-2,63348913
17,70499987;-2,06877446
17,70999987;-2,63348913
17,71499987;-2,82111216
17,71999987;-3,19758844
17,72499987;-3,19758844
17,72999987;-3,00935030
17,73499987;-2,44525075
17,73999987;-1,88053632
17,74499987;-1,50467515
17,74999987;-1,69291329
17,75499987;-1,50467515
17,75999987;-1,12819874
17,76499987;-0,37586120
17,76999987;-0,93996060
17,77499987;-0,37586120
17,77999987;-0,37586120
17,78499987;-0,37586120
17,78999987;0,00000000
17,79499987;-0,93996060
17,79999987;-1,31643701
17,80499987;-1,31643701
17,80999987;-1,69291329
17,81499987;-2,25701261
17,81999987;-2,06877446
17,82499987;-3,76168776
17,82999987;-3,19758844
17,83499987;-3,19758844
17,83999987;-4,13816404
17,84499987;-3,00935030
17,84999987;-2,63348913
17,85499987;-2,25701261
17,85999987;-2,06877446
17,86499987;-2,44525075
17,86999987;-2,25701261
17,87499986;-2,06877446
17,87999986;-1,31643701
17,88499986;-1,12819874
17,88999986;-1,31643701
17,89499986;-1,31643701
17,89999986;-0,93996060
17,90499986;-0,75233757
17,90999986;-0,56409937
17,91499986;-1,31643701
17,91999986;-1,12819874
17,92499986;-1,69291329
17,92999986;-1,31643701
17,93499986;-1,50467515
17,93999986;-1,12819874
17,94499986;-1,50467515
17,94999986;-0,93996060
17,95499986;-1,12819874
17,95999986;-1,31643701
17,96499986;-0,56409937
17,96999986;-0,18762302
17,97499986;0,00000000
17,97999986;0,00000000
17,98499986;0,75233757
17,98999986;1,12819874
17,99499986;1,88053632
17,99999986;1,50467515
18,00499986;2,06877446
18,00999986;1,88053632
18,01499986;2,44525075
18,01999986;2,44525075
18,02499986;0,37586120
18,02999986;2,06877446
18,03499986;3,00935030
18,03999986;2,44525075
18,04499986;2,82111216
18,04999986;2,06877446
18,05499986;2,06877446
18,05999986;2,44525075
18,06499986;2,63348913
18,06999986;1,88053632
18,07499986;3,38582659
18,07999986;2,44525075
18,08499986;3,00935030
18,08999986;2,44525075
18,09499986;2,63348913
18,09999986;3,00935030
18,10499986;2,06877446
18,10999986;2,44525075
18,11499986;3,38582659
18,11999986;2,82111216
18,12499986;3,38582659
18,12999986;2,82111216
18,13499986;3,94992590
18,13999986;4,51402521
18,14499986;3,94992590
18,14999986;4,32640219
18,15499986;4,70226383
18,15999986;4,70226383
18,16499986;4,89050150
18,16999986;5,45460081
18,17499986;5,07874012
18,17999986;5,26697826
18,18499986;5,26697826
18,18999986;5,07874012
18,19499986;5,26697826
18,19999986;3,94992590
18,20499986;4,51402521
18,20999986;4,89050150
18,21499986;4,51402521
18,21999986;3,76168776
18,22499986;3,94992590
18,22999986;4,51402521
18,23499986;3,57344961
18,23999986;2,82111216
18,24499986;3,76168776
18,24999986;3,00935030
18,25499986;5,26697826
18,25999986;3,76168776
18,26499986;3,57344961
18,26999985;3,38582659
18,27499985;3,38582659
18,27999985;3,76168776
18,28499985;3,76168776
18,28999985;3,00935030
18,29499985;3,38582659
18,29999985;3,38582659
18,30499985;3,19758844
18,30999985;2,82111216
18,31499985;3,00935030
18,31999985;2,06877446
18,32499985;2,44525075
18,32999985;1,88053632
18,33499985;1,50467515
18,33999985;1,50467515
18,34499985;0,93996060
18,34999985;1,12819874
18,35499985;0,93996060
18,35999985;0,93996060
18,36499985;-0,18762302
18,36999985;0,18762302
18,37499985;0,56409937
18,37999985;0,37586120
18,38499985;0,56409937
18,38999985;0,00000000
18,39499985;0,56409937
18,39999985;-0,37586120
18,40499985;-0,56409937
18,40999985;-0,75233757
18,41499985;-1,12819874
18,41999985;-1,31643701
18,42499985;0,93996060
18,42999985;-3,00935030
18,43499985;-2,06877446
18,43999985;-0,75233757
18,44499985;-2,63348913
18,44999985;-2,63348913
18,45499985;-3,19758844
18,45999985;-3,00935030
18,46499985;-2,63348913
18,46999985;-2,25701261
18,47499985;-1,88053632
18,47999985;-1,50467515
18,48499985;-1,31643701
18,48999985;-0,93996060
18,49499985;-0,56409937
18,49999985;0,00000000
18,50499985;0,00000000
18,50999985;-0,93996060
18,51499985;-0,37586120
18,51999985;-0,18762302
18,52499985;-0,93996060
18,52999985;-1,69291329
18,53499985;-2,06877446
18,53999985;-3,00935030
18,54499985;-3,19758844
18,54999985;-4,13816404
18,55499985;-4,51402521
18,55999985;-5,07874012
18,56499985;-5,07874012
18,56999985;-6,01931572
18,57499985;-4,89050150
18,57999985;-5,83107758
18,58499985;-4,89050150
18,58999985;-4,89050150
18,59499985;-3,57344961
18,59999985;-3,57344961
18,60499985;-2,63348913
18,60999985;-2,44525075
18,61499985;-2,06877446
18,61999985;-1,88053632
18,62499985;-1,31643701
18,62999985;-2,06877446
18,63499985;-1,69291329
18,63999985;-2,44525075
18,64499985;-2,82111216
18,64999985;-3,00935030
18,65499985;-2,63348913
18,65999985;-4,70226383
18,66499984;-4,89050150
18,66999984;-4,70226383
18,67499984;-4,89050150
18,67999984;-5,07874012
18,68499984;-5,45460081
18,68999984;-4,70226383
18,69499984;-5,07874012
18,69999984;-4,70226383
18,70499984;-3,94992590
18,70999984;-3,57344961
18,71499984;-3,00935030
18,71999984;-2,82111216
18,72499984;-2,25701261
18,72999984;-1,12819874
18,73499984;-1,12819874
18,73999984;-1,69291329
18,74499984;-1,31643701
18,74999984;-1,88053632
18,75499984;-1,88053632
18,75999984;-2,06877446
18,76499984;-2,25701261
18,76999984;-2,06877446
18,77499984;-2,63348913
18,77999984;-3,19758844
18,78499984;-3,38582659
18,78999984;-3,19758844
18,79499984;-3,19758844
18,79999984;-3,00935030
18,80499984;-2,44525075
18,80999984;-2,25701261
18,81499984;-1,69291329
18,81999984;-0,93996060
18,82499984;-1,31643701
18,82999984;-0,37586120
18,83499984;-1,12819874
18,83999984;-0,37586120
18,84499984;0,18762302
18,84999984;0,18762302
18,85499984;0,93996060
18,85999984;-0,37586120
18,86499984;-0,75233757
18,86999984;-0,37586120
18,87499984;-1,69291329
18,87999984;-1,50467515
18,88499984;-2,25701261
18,88999984;-2,63348913
18,89499984;-3,00935030
18,89999984;-3,00935030
18,90499984;-3,19758844
18,90999984;-3,94992590
18,91499984;-3,94992590
18,91999984;-3,00935030
18,92499984;-2,82111216
18,92999984;-2,63348913
18,93499984;-2,06877446
18,93999984;-2,06877446
18,94499984;-1,31643701
18,94999984;-1,69291329
18,95499984;-0,93996060
18,95999984;-1,31643701
18,96499984;-0,93996060
18,96999984;-1,31643701
18,97499984;-0,75233757
18,97999984;-1,31643701
18,98499984;-1,12819874
18,98999984;-1,12819874
18,99499984;-0,93996060
18,99999984;-0,93996060
19,00499984;-0,75233757
19,00999984;-1,69291329
19,01499984;-1,69291329
19,01999984;-1,12819874
19,02499984;-1,31643701
19,02999984;0,18762302
19,03499984;-0,37586120
19,03999984;1,88053632
19,04499984;0,56409937
19,04999984;0,93996060
19,05499984;0,37586120
19,05999984;1,12819874
19,06499983;1,31643701
19,06999983;1,31643701
19,07499983;2,44525075
19,07999983;2,06877446
19,08499983;2,63348913
19,08999983;1,69291329
19,09499983;2,82111216
19,09999983;2,44525075
19,10499983;2,44525075
19,10999983;2,63348913
19,11499983;2,82111216
19,11999983;2,25701261
19,12499983;2,82111216
19,12999983;3,00935030
19,13499983;3,38582659
19,13999983;2,82111216
19,14499983;3,00935030
19,14999983;2,82111216
19,15499983;2,06877446
19,15999983;2,63348913
19,16499983;2,82111216
19,16999983;2,82111216
19,17499983;5,07874012
19,17999983;2,82111216
19,18499983;2,82111216
19,18999983;3,00935030
19,19499983;3,57344961
19,19999983;3,38582659
19,20499983;3,76168776
19,20999983;3,94992590
19,21499983;4,70226383
19,21999983;4,70226383
19,22499983;4,70226383
19,22999983;3,94992590
19,23499983;5,45460081
19,23999983;5,45460081
19,24499983;5,64283943
19,24999983;5,64283943
19,25499983;4,70226383
19,25999983;5,45460081
19,26499983;5,07874012
19,26999983;4,70226383
19,27499983;5,26697826
19,27999983;4,51402521
19,28499983;4,13816404
19,28999983;4,51402521
19,29499983;3,76168776
19,29999983;3,57344961
19,30499983;2,44525075
19,30999983;4,51402521
19,31499983;3,57344961
19,31999983;3,94992590
19,32499983;3,94992590
19,32999983;3,57344961
19,33499983;3,94992590
19,33999983;3,00935030
19,34499983;3,76168776
19,34999983;3,76168776
19,35499983;3,94992590
19,35999983;3,38582659
19,36499983;2,82111216
19,36999983;3,38582659
19,37499983;3,19758844
19,37999983;2,82111216
19,38499983;2,82111216
19,38999983;2,63348913
19,39499983;1,88053632
19,39999983;1,88053632
19,40499983;1,50467515
19,40999983;1,12819874
19,41499983;0,93996060
19,41999983;1,12819874
19,42499983;0,37586120
19,42999983;0,75233757
19,43499983;0,56409937
19,43999983;1,88053632
19,44499983;0,37586120
19,44999983;0,75233757
19,45499983;0,56409937
19,45999982;-0,37586120
19,46499982;-0,75233757
19,46999982;0,00000000
19,47499982;-0,18762302
19,47999982;-0,93996060
19,48499982;0,00000000
19,48999982;-1,88053632
19,49499982;-1,69291329
19,49999982;-2,25701261
19,50499982;-2,63348913
19,50999982;-3,57344961
19,51499982;-3,00935030
19,51999982;-3,19758844
19,52499982;-2,63348913
19,52999982;-5,07874012
19,53499982;-3,00935030
19,53999982;-2,82111216
19,54499982;-1,88053632
19,54999982;-2,06877446
19,55499982;-0,75233757
19,55999982;-1,69291329
19,56499982;-0,56409937
19,56999982;-0,93996060
19,57499982;-0,37586120
19,57999982;0,00000000
19,58499982;-1,12819874
19,58999982;-1,69291329
19,59499982;-1,31643701
19,59999982;-2,63348913
19,60499982;-2,44525075
19,60999982;-3,94992590
19,61499982;-4,51402521
19,61999982;-4,51402521
19,62499982;-4,89050150
19,62999982;-5,45460081
19,63499982;-5,83107758
19,63999982;-8,46456718
19,64499982;-5,64283943
19,64999982;-5,07874012
19,65499982;-5,45460081
19,65999982;-4,13816404
19,66499982;-4,51402521
19,66999982;-3,00935030
19,67499982;-2,63348913
19,67999982;-2,63348913
19,68499982;-1,69291329
19,68999982;-1,88053632
19,69499982;-1,69291329
19,69999982;-2,25701261
19,70499982;-2,06877446
19,70999982;-2,25701261
19,71499982;-2,63348913
19,71999982;-3,19758844
19,72499982;-3,94992590
19,72999982;-4,32640219
19,73499982;-4,32640219
19,73999982;-4,70226383
19,74499982;-5,07874012
19,74999982;-4,89050150
19,75499982;-4,89050150
19,75999982;-4,89050150
19,76499982;-4,89050150
19,76999982;-4,13816404
19,77499982;-3,19758844
19,77999982;-2,25701261
19,78499982;-2,25701261
19,78999982;-2,06877446
19,79499982;-1,69291329
19,79999982;-2,06877446
19,80499982;-1,31643701
19,80999982;-1,12819874
19,81499982;-1,12819874
19,81999982;-1,69291329
19,82499982;-1,69291329
19,82999982;-2,82111216
19,83499982;-2,44525075
19,83999982;-4,51402521
19,84499982;-3,94992590
19,84999982;-3,57344961
19,85499981;-3,57344961
19,85999981;-4,51402521
19,86499981;-3,38582659
19,86999981;-3,19758844
19,87499981;-3,00935030
19,87999981;-2,63348913
19,88499981;-1,88053632
19,88999981;-1,50467515
19,89499981;-0,56409937
19,89999981;-0,56409937
19,90499981;0,00000000
19,90999981;-0,37586120
19,91499981;0,00000000
19,91999981;0,00000000
19,92499981;-0,18762302
19,92999981;-0,37586120
19,93499981;-0,56409937
19,93999981;-1,31643701
19,94499981;-1,12819874
19,94999981;-1,88053632
19,95499981;-1,31643701
19,95999981;-2,06877446
19,96499981;-2,63348913
19,96999981;-3,38582659
19,97499981;-3,00935030
19,97999981;-3,19758844
19,98499981;-3,19758844
19,98999981;-3,00935030
19,99499981;-2,82111216
19,99999981;-2,44525075
20,00499981;-2,06877446
20,00999981;-2,25701261
20,01499981;-1,31643701
20,01999981;-1,50467515
